epoch,SMA (km),eccentricity,inclination (deg),arg of perigee (deg),mean anomaly (deg),maneuvered
2021-02-22T12:17:58.252128Z,7180.79019624639,0.0001252,98.6237,114.7986,245.3325,
2021-02-22T19:01:55.109280Z,7180.790162692986,0.0001254,98.6237,114.5022,245.629,
2021-02-22T20:42:54.324000Z,7180.790119073564,0.0001258,98.6237,114.4441,245.6871,
2021-02-23T03:26:51.178560Z,7180.789931174519,0.0001263,98.6236,114.4387,245.6925,
2021-02-23T11:51:47.250432Z,7180.7898238036405,0.0001272,98.6235,114.1379,245.9934,
2021-02-23T11:51:47.250432Z,7180.7898238036405,0.0001272,98.6235,114.1379,245.9934,
2021-02-23T20:16:43.320576Z,7180.789733209464,0.0001279,98.6234,113.8505,246.2809,
2021-02-23T21:57:42.533568Z,7180.78966945801,0.000128,98.6234,113.8356,246.2959,
2021-02-24T04:41:39.388992Z,7180.789521823066,0.0001283,98.6233,113.6781,246.4534,
2021-02-24T09:44:37.030560Z,7180.789518467728,0.0001294,98.6233,113.651,246.4806,
2021-02-24T13:06:35.457408Z,7180.789414452205,0.0001296,98.6233,113.5897,246.542,
2021-02-24T18:09:33.098112Z,7180.789407741525,0.0001293,98.6232,113.4064,246.7253,
2021-02-24T21:31:31.524960Z,7180.78943793958,0.0001299,98.6232,113.412,246.7197,
2021-02-25T09:18:26.015904Z,7180.789233263883,0.0001305,98.6231,113.3134,246.8183,
2021-02-25T10:59:25.228896Z,7180.789213131848,0.0001307,98.6231,113.3144,246.8174,
2021-02-25T14:21:23.654880Z,7180.7891762231175,0.0001309,98.623,113.3563,246.7755,
2021-02-25T19:24:21.293856Z,7180.78916951244,0.0001308,98.623,113.1275,247.0043,
2021-02-25T22:46:19.718976Z,7180.7891493804045,0.000131,98.623,113.0261,247.1058,
2021-02-26T03:49:17.356224Z,7180.788995034811,0.0001309,98.6229,112.9496,247.1823,
2021-02-26T10:33:14.207328Z,7180.788894374646,0.0001314,98.6229,112.8004,247.3315,
2021-02-26T18:58:10.270560Z,7180.7887735824515,0.0001319,98.6228,112.5531,247.5789,
2021-02-26T22:20:08.695680Z,7180.788760161098,0.0001323,98.6228,112.5047,247.6273,
2021-02-27T03:23:06.332064Z,7180.788609170864,0.0001327,98.6227,112.5103,247.6218,
2021-02-27T11:48:02.394432Z,7180.788495089359,0.0001334,98.6227,112.2452,247.887,
2021-02-27T11:48:02.394432Z,7180.788495089359,0.0001334,98.6227,112.2452,247.887,
2021-02-27T20:12:58.455072Z,7180.7884380486075,0.0001337,98.6226,111.9742,248.158,
2021-02-27T21:53:57.667200Z,7180.78843133793,0.0001338,98.6226,111.9646,248.1677,
2021-02-28T04:37:54.515712Z,7180.788303835081,0.0001339,98.6225,111.7265,248.4058,
2021-02-28T11:21:51.362496Z,7180.788223306967,0.0001346,98.6225,111.6223,248.5101,
2021-02-28T13:02:50.573760Z,7180.788186398249,0.0001346,98.6225,111.6308,248.5016,
2021-02-28T19:46:47.420544Z,7180.788162910883,0.0001347,98.6224,111.4332,248.6992,
2021-02-28T23:08:45.843936Z,7180.788162910883,0.0001347,98.6224,111.3207,248.8118,
2021-03-01T04:11:43.476864Z,7180.788042118722,0.0001347,98.6223,111.3125,248.82,
2021-03-01T10:55:40.321920Z,7180.788008565343,0.0001354,98.6223,111.2456,248.8869,
2021-03-01T10:55:40.321920Z,7180.788008565343,0.0001354,98.6223,111.2456,248.8869,
2021-03-01T17:39:37.165248Z,7180.787884417849,0.0001356,98.6222,111.0914,249.0411,
2021-03-01T17:39:37.165248Z,7180.787884417849,0.0001356,98.6222,111.0914,249.0411,
2021-03-01T22:42:34.797312Z,7180.787824021773,0.000136,98.6222,111.0335,249.0991,
2021-03-02T10:29:29.273568Z,7180.7875824374805,0.0001366,98.6221,110.7576,249.3751,
2021-03-02T18:54:25.328160Z,7180.787508620062,0.0001374,98.622,110.479,249.6538,
2021-03-02T22:16:23.749824Z,7180.787478422028,0.0001378,98.622,110.4307,249.7021,
2021-03-03T03:19:21.381888Z,7180.787377761914,0.0001379,98.6219,110.3005,249.8324,
2021-03-03T11:44:17.434752Z,7180.787246903775,0.0001386,98.6219,110.0918,250.0412,
2021-03-03T11:44:17.434752Z,7180.787246903775,0.0001386,98.6219,110.0918,250.0412,
2021-03-03T20:09:13.486752Z,7180.78713617766,0.000139,98.6218,109.8358,250.2972,
2021-03-04T04:34:09.538752Z,7180.787028806887,0.000139,98.6218,109.5906,250.5425,
2021-03-04T11:18:06.379488Z,7180.786981832173,0.0001396,98.6217,109.4335,250.6997,
2021-03-04T11:18:06.379488Z,7180.786981832173,0.0001396,98.6217,109.4335,250.6997,
2021-03-04T19:43:02.429760Z,7180.786988542846,0.0001396,98.6217,109.2602,250.873,
2021-03-04T21:24:01.640160Z,7180.786988542846,0.0001397,98.6216,109.3436,250.7896,
2021-03-05T04:07:58.479168Z,7180.786857684726,0.0001396,98.6216,109.0868,251.0463,
2021-03-05T12:32:54.527712Z,7180.786790577998,0.0001402,98.6215,109.0112,251.122,
2021-03-05T19:16:51.366720Z,7180.786753669299,0.0001402,98.6215,108.7945,251.3388,
2021-03-05T19:16:51.366720Z,7180.786753669299,0.0001402,98.6215,108.7945,251.3388,
2021-03-06T03:41:47.415264Z,7180.786616100514,0.0001406,98.6214,108.6322,251.5012,
